season_stage,player,gp,g,a,tp,pim,pm,position,team,teamid,playerid,year,url,shortname,gpg,apg,ppg,perc_team_g,perc_team_a,perc_team_tp,league
Regular Season,Parker Grant,1.0,0.0,0.0,0.0,0.0,0.0,['F'],WIN,5867,254404,2017-2018,https://www.eliteprospects.com/player/254404/parker-grant,parker-grant,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Chris Laushway,1.0,0.0,0.0,0.0,2.0,0.0,['D'],WIN,5867,469927,2017-2018,https://www.eliteprospects.com/player/469927/chris-laushway,chris-laushway,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Carter Olson,2.0,0.0,0.0,0.0,0.0,0.0,['LW'],WIN,5867,479890,2017-2018,https://www.eliteprospects.com/player/479890/carter-olson,carter-olson,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Shane McCrank,3.0,0.0,0.0,0.0,0.0,0.0,['LW'],WIN,5867,252860,2017-2018,https://www.eliteprospects.com/player/252860/shane-mccrank,shane-mccrank,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Cody McLennan,3.0,0.0,0.0,0.0,0.0,0.0,['F'],WIN,5867,300748,2017-2018,https://www.eliteprospects.com/player/300748/cody-mclennan,cody-mclennan,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Dante Papalia,3.0,0.0,0.0,0.0,14.0,0.0,['F'],WIN,5867,197177,2017-2018,https://www.eliteprospects.com/player/197177/dante-papalia,dante-papalia,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Mason Marcellus,4.0,0.0,0.0,0.0,0.0,0.0,['C'],WIN,5867,413828,2017-2018,https://www.eliteprospects.com/player/413828/mason-marcellus,mason-marcellus,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Mikael Gibeault,41.0,26.0,19.0,45.0,105.0,0.0,['F'],ALE,6623,427742,2018-2019,https://www.eliteprospects.com/player/427742/mikael-gibeault,mikael-gibeault,0.634,0.463,1.098,0.166,0.082,0.116,CCHL2
Regular Season,Dylan Stacey,38.0,17.0,26.0,43.0,86.0,0.0,['LW'],ALE,6623,383338,2018-2019,https://www.eliteprospects.com/player/383338/dylan-stacey,dylan-stacey,0.447,0.684,1.132,0.117,0.121,0.119,CCHL2
Regular Season,Mathieu Parent,41.0,16.0,26.0,42.0,10.0,0.0,['C'],ALE,6623,395536,2018-2019,https://www.eliteprospects.com/player/395536/mathieu-parent,mathieu-parent,0.39,0.634,1.024,0.102,0.112,0.108,CCHL2
Regular Season,Reggy St-Surin,42.0,18.0,10.0,28.0,38.0,0.0,['F'],ALE,6623,469912,2018-2019,https://www.eliteprospects.com/player/469912/reggy-st-surin,reggy-st-surin,0.429,0.238,0.667,0.112,0.042,0.07,CCHL2
Regular Season,Nathan Sauvé,37.0,8.0,19.0,27.0,105.0,0.0,['F'],ALE,6623,302092,2018-2019,https://www.eliteprospects.com/player/302092/nathan-sauve,nathan-sauve,0.216,0.514,0.73,0.057,0.091,0.077,CCHL2
Regular Season,Maverick Baxtrom,42.0,6.0,18.0,24.0,99.0,0.0,['F'],ALE,6623,474558,2018-2019,https://www.eliteprospects.com/player/474558/maverick-baxtrom,maverick-baxtrom,0.143,0.429,0.571,0.037,0.076,0.06,CCHL2
Regular Season,Tobias Odjick,13.0,7.0,13.0,20.0,53.0,0.0,['F'],ALE,6623,560238,2018-2019,https://www.eliteprospects.com/player/560238/tobias-odjick,tobias-odjick,0.538,1.0,1.538,0.141,0.177,0.162,CCHL2
Regular Season,Lochlan MacDonald,44.0,7.0,11.0,18.0,16.0,0.0,"['D', 'F']",ALE,6623,339156,2018-2019,https://www.eliteprospects.com/player/339156/lochlan-macdonald,lochlan-macdonald,0.159,0.25,0.409,0.042,0.044,0.043,CCHL2
Regular Season,Austin Ladouceur,41.0,7.0,10.0,17.0,41.0,0.0,['F'],ALE,6623,469911,2018-2019,https://www.eliteprospects.com/player/469911/austin-ladouceur,austin-ladouceur,0.171,0.244,0.415,0.045,0.043,0.044,CCHL2
Regular Season,Braden Legue,38.0,4.0,11.0,15.0,2.0,0.0,['D'],ALE,6623,317455,2018-2019,https://www.eliteprospects.com/player/317455/braden-legue,braden-legue,0.105,0.289,0.395,0.028,0.051,0.042,CCHL2
Regular Season,Tyler Villeneuve,26.0,5.0,7.0,12.0,56.0,0.0,['F'],ALE,6623,299425,2018-2019,https://www.eliteprospects.com/player/299425/tyler-villeneuve,tyler-villeneuve,0.192,0.269,0.462,0.05,0.048,0.049,CCHL2
Regular Season,Hunter MacPherson,43.0,2.0,10.0,12.0,45.0,0.0,['D'],ALE,6623,317456,2018-2019,https://www.eliteprospects.com/player/317456/hunter-macpherson,hunter-macpherson,0.047,0.233,0.279,0.012,0.041,0.029,CCHL2
Regular Season,Kodiak Whiteduck,19.0,9.0,2.0,11.0,33.0,0.0,['LW'],ALE,6623,349020,2018-2019,https://www.eliteprospects.com/player/349020/kodiak-whiteduck,kodiak-whiteduck,0.474,0.105,0.579,0.124,0.019,0.061,CCHL2
Regular Season,Shonwahnonkon Thompson,25.0,6.0,4.0,10.0,122.0,0.0,"['D', 'F']",ALE,6623,355019,2018-2019,https://www.eliteprospects.com/player/355019/shonwahnonkon-thompson,shonwahnonkon-thompson,0.24,0.16,0.4,0.063,0.028,0.042,CCHL2
Regular Season,Adam Paquette,18.0,5.0,5.0,10.0,59.0,0.0,['D'],ALE,6623,299464,2018-2019,https://www.eliteprospects.com/player/299464/adam-paquette,adam-paquette,0.278,0.278,0.556,0.073,0.049,0.059,CCHL2
Regular Season,Otto Thomas,21.0,2.0,7.0,9.0,51.0,0.0,['LW'],ALE,6623,521472,2018-2019,https://www.eliteprospects.com/player/521472/otto-thomas,otto-thomas,0.095,0.333,0.429,0.025,0.059,0.045,CCHL2
Regular Season,Adam Porter,37.0,1.0,8.0,9.0,119.0,0.0,['D'],ALE,6623,401096,2018-2019,https://www.eliteprospects.com/player/401096/adam-porter,adam-porter,0.027,0.216,0.243,0.007,0.038,0.026,CCHL2
Regular Season,Cédryk Miron,10.0,6.0,2.0,8.0,2.0,0.0,['LW'],ALE,6623,480451,2018-2019,https://www.eliteprospects.com/player/480451/cedryk-miron,cedryk-miron,0.6,0.2,0.8,0.157,0.035,0.084,CCHL2
Regular Season,Sylvain Gravel,15.0,4.0,4.0,8.0,14.0,0.0,['D'],ALE,6623,419478,2018-2019,https://www.eliteprospects.com/player/419478/sylvain-gravel,sylvain-gravel,0.267,0.267,0.533,0.07,0.047,0.056,CCHL2
Regular Season,Nolan Guertin,13.0,3.0,5.0,8.0,39.0,0.0,['LW'],ALE,6623,582261,2018-2019,https://www.eliteprospects.com/player/582261/nolan-guertin,nolan-guertin,0.231,0.385,0.615,0.06,0.068,0.065,CCHL2
Regular Season,Joshua Desjardins,6.0,1.0,5.0,6.0,2.0,0.0,['C'],ALE,6623,509253,2018-2019,https://www.eliteprospects.com/player/509253/joshua-desjardins,joshua-desjardins,0.167,0.833,1.0,0.044,0.147,0.106,CCHL2
Regular Season,Samuel Lacroix,19.0,1.0,5.0,6.0,53.0,0.0,['F'],ALE,6623,442133,2018-2019,https://www.eliteprospects.com/player/442133/samuel-lacroix,samuel-lacroix,0.053,0.263,0.316,0.014,0.047,0.033,CCHL2
Regular Season,Malcolm Brassard,19.0,0.0,6.0,6.0,24.0,0.0,['D'],ALE,6623,656867,2018-2019,https://www.eliteprospects.com/player/656867/malcolm-brassard,malcolm-brassard,0.0,0.316,0.316,0.0,0.056,0.033,CCHL2
Regular Season,Shayne Dickie,9.0,3.0,2.0,5.0,10.0,0.0,['D'],ALE,6623,567129,2018-2019,https://www.eliteprospects.com/player/567129/shayne-dickie,shayne-dickie,0.333,0.222,0.556,0.087,0.039,0.059,CCHL2
Regular Season,Kole Beaton,22.0,1.0,4.0,5.0,102.0,0.0,['F'],ALE,6623,579183,2018-2019,https://www.eliteprospects.com/player/579183/kole-beaton,kole-beaton,0.045,0.182,0.227,0.012,0.032,0.024,CCHL2
Regular Season,Ismaïl Prudent,17.0,1.0,3.0,4.0,12.0,0.0,['D'],ALE,6623,284906,2018-2019,https://www.eliteprospects.com/player/284906/ismail-prudent,ismail-prudent,0.059,0.176,0.235,0.015,0.031,0.025,CCHL2
Regular Season,Felix Sauve,7.0,0.0,3.0,3.0,0.0,0.0,['D'],ALE,6623,509114,2018-2019,https://www.eliteprospects.com/player/509114/felix-sauve,felix-sauve,0.0,0.429,0.429,0.0,0.076,0.045,CCHL2
Regular Season,Kevin Howson,3.0,1.0,1.0,2.0,2.0,0.0,['F'],ALE,6623,333202,2018-2019,https://www.eliteprospects.com/player/333202/kevin-howson,kevin-howson,0.333,0.333,0.667,0.087,0.059,0.07,CCHL2
Regular Season,Nicholas Andre,5.0,1.0,1.0,2.0,4.0,0.0,['D'],ALE,6623,398029,2018-2019,https://www.eliteprospects.com/player/398029/nicholas-andre,nicholas-andre,0.2,0.2,0.4,0.052,0.035,0.042,CCHL2
Regular Season,Logan Schmidt,1.0,0.0,1.0,1.0,0.0,0.0,['D'],ALE,6623,413832,2018-2019,https://www.eliteprospects.com/player/413832/logan-schmidt,logan-schmidt,0.0,1.0,1.0,0.0,0.177,0.106,CCHL2
Regular Season,Josh Kego,17.0,0.0,1.0,1.0,10.0,0.0,['RW'],ALE,6623,299668,2018-2019,https://www.eliteprospects.com/player/299668/josh-kego,josh-kego,0.0,0.059,0.059,0.0,0.01,0.006,CCHL2
Regular Season,Trystan Lavoie,1.0,0.0,0.0,0.0,0.0,0.0,['F'],ALE,6623,355006,2018-2019,https://www.eliteprospects.com/player/355006/trystan-lavoie,trystan-lavoie,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Keean McEachern,1.0,0.0,0.0,0.0,0.0,0.0,['D'],ALE,6623,409636,2018-2019,https://www.eliteprospects.com/player/409636/keean-mceachern,keean-mceachern,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Jakob Brunette,1.0,0.0,0.0,0.0,0.0,0.0,['C'],ALE,6623,254735,2018-2019,https://www.eliteprospects.com/player/254735/jakob-brunette,jakob-brunette,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Jonah Peters,3.0,0.0,0.0,0.0,0.0,0.0,['D'],ALE,6623,339336,2018-2019,https://www.eliteprospects.com/player/339336/jonah-peters,jonah-peters,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Michael Saltarelli,3.0,0.0,0.0,0.0,0.0,0.0,['D'],ALE,6623,412834,2018-2019,https://www.eliteprospects.com/player/412834/michael-saltarelli,michael-saltarelli,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Samuel Mayer,3.0,0.0,0.0,0.0,6.0,0.0,['D'],ALE,6623,479856,2018-2019,https://www.eliteprospects.com/player/479856/samuel-mayer,samuel-mayer,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Jack LaTour,4.0,0.0,0.0,0.0,4.0,0.0,['F'],ALE,6623,495486,2018-2019,https://www.eliteprospects.com/player/495486/jack-latour,jack-latour,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Ty Power,27.0,12.0,26.0,38.0,60.0,0.0,['C'],ARN,6848,249799,2018-2019,https://www.eliteprospects.com/player/249799/ty-power,ty-power,0.444,0.963,1.407,0.149,0.201,0.181,CCHL2
Regular Season,Neil Duncan,37.0,18.0,18.0,36.0,30.0,0.0,['F'],ARN,6848,441957,2018-2019,https://www.eliteprospects.com/player/441957/neil-duncan,neil-duncan,0.486,0.486,0.973,0.163,0.101,0.125,CCHL2
Regular Season,Pat Bones,42.0,9.0,19.0,28.0,23.0,0.0,['D'],ARN,6848,645288,2018-2019,https://www.eliteprospects.com/player/645288/pat-bones,pat-bones,0.214,0.452,0.667,0.072,0.094,0.086,CCHL2
Regular Season,Joel Driscoll,38.0,11.0,16.0,27.0,73.0,0.0,['F'],ARN,6848,382156,2018-2019,https://www.eliteprospects.com/player/382156/joel-driscoll,joel-driscoll,0.289,0.421,0.711,0.097,0.088,0.091,CCHL2
Regular Season,Miles Chaput,41.0,11.0,15.0,26.0,69.0,0.0,['F'],ARN,6848,336772,2018-2019,https://www.eliteprospects.com/player/336772/miles-chaput,miles-chaput,0.268,0.366,0.634,0.09,0.076,0.082,CCHL2
Regular Season,Ryan Rivard,38.0,11.0,12.0,23.0,63.0,0.0,['F'],ARN,6848,509552,2018-2019,https://www.eliteprospects.com/player/509552/ryan-rivard,ryan-rivard,0.289,0.316,0.605,0.097,0.066,0.078,CCHL2
Regular Season,Payton Jardine,38.0,8.0,13.0,21.0,35.0,0.0,['F'],ARN,6848,398046,2018-2019,https://www.eliteprospects.com/player/398046/payton-jardine,payton-jardine,0.211,0.342,0.553,0.071,0.071,0.071,CCHL2
Regular Season,Daniel Lambert,42.0,1.0,19.0,20.0,12.0,0.0,['D'],ARN,6848,300795,2018-2019,https://www.eliteprospects.com/player/300795/daniel-lambert,daniel-lambert,0.024,0.452,0.476,0.008,0.094,0.061,CCHL2
Regular Season,Brayden Jorssen,44.0,3.0,11.0,14.0,42.0,0.0,['F'],ARN,6848,559970,2018-2019,https://www.eliteprospects.com/player/559970/brayden-jorssen,brayden-jorssen,0.068,0.25,0.318,0.023,0.052,0.041,CCHL2
Regular Season,Chad Cherry,33.0,5.0,6.0,11.0,6.0,0.0,['F'],ARN,6848,509562,2018-2019,https://www.eliteprospects.com/player/509562/chad-cherry,chad-cherry,0.152,0.182,0.333,0.051,0.038,0.043,CCHL2
Regular Season,Kai Nicholson,38.0,4.0,7.0,11.0,59.0,0.0,['F'],ARN,6848,479864,2018-2019,https://www.eliteprospects.com/player/479864/kai-nicholson,kai-nicholson,0.105,0.184,0.289,0.035,0.038,0.037,CCHL2
Regular Season,Alex Caparelli,19.0,7.0,3.0,10.0,47.0,0.0,['F'],ARN,6848,469913,2018-2019,https://www.eliteprospects.com/player/469913/alex-caparelli,alex-caparelli,0.368,0.158,0.526,0.124,0.033,0.068,CCHL2
Regular Season,Daniel Johnson,13.0,7.0,2.0,9.0,0.0,0.0,['LW'],ARN,6848,300777,2018-2019,https://www.eliteprospects.com/player/300777/daniel-johnson,daniel-johnson,0.538,0.154,0.692,0.181,0.032,0.089,CCHL2
Regular Season,Nicholas Noonan,41.0,5.0,4.0,9.0,18.0,0.0,['RW'],ARN,6848,336899,2018-2019,https://www.eliteprospects.com/player/336899/nicholas-noonan,nicholas-noonan,0.122,0.098,0.22,0.041,0.02,0.028,CCHL2
Regular Season,Mitchell Courchesne,38.0,2.0,5.0,7.0,49.0,0.0,['LW'],ARN,6848,645290,2018-2019,https://www.eliteprospects.com/player/645290/mitchell-courchesne,mitchell-courchesne,0.053,0.132,0.184,0.018,0.027,0.024,CCHL2
Regular Season,Nick Vala,4.0,5.0,1.0,6.0,0.0,0.0,['RW'],ARN,6848,400143,2018-2019,https://www.eliteprospects.com/player/400143/nick-vala,nick-vala,1.25,0.25,1.5,0.42,0.052,0.193,CCHL2
Regular Season,Jacob Cover,14.0,1.0,5.0,6.0,6.0,0.0,['D'],ARN,6848,409635,2018-2019,https://www.eliteprospects.com/player/409635/jacob-cover,jacob-cover,0.071,0.357,0.429,0.024,0.074,0.055,CCHL2
Regular Season,Ty Gauthier,14.0,1.0,5.0,6.0,8.0,0.0,['D'],ARN,6848,300801,2018-2019,https://www.eliteprospects.com/player/300801/ty-gauthier,ty-gauthier,0.071,0.357,0.429,0.024,0.074,0.055,CCHL2
Regular Season,Frédérick Frenette-Lemay,7.0,2.0,2.0,4.0,12.0,0.0,['F'],ARN,6848,275472,2018-2019,https://www.eliteprospects.com/player/275472/frederick-frenette-lemay,frederick-frenette-lemay,0.286,0.286,0.571,0.096,0.06,0.074,CCHL2
Regular Season,Christopher Frenette-Lemay,7.0,1.0,3.0,4.0,14.0,0.0,['F'],ARN,6848,275466,2018-2019,https://www.eliteprospects.com/player/275466/christopher-frenette-lemay,christopher-frenette-lemay,0.143,0.429,0.571,0.048,0.089,0.074,CCHL2
Regular Season,Cory Kippen,31.0,0.0,4.0,4.0,99.0,0.0,['D'],ARN,6848,355162,2018-2019,https://www.eliteprospects.com/player/355162/cory-kippen,cory-kippen,0.0,0.129,0.129,0.0,0.027,0.017,CCHL2
Regular Season,Steven Meadus,33.0,0.0,4.0,4.0,48.0,0.0,['D'],ARN,6848,302102,2018-2019,https://www.eliteprospects.com/player/302102/steven-meadus,steven-meadus,0.0,0.121,0.121,0.0,0.025,0.016,CCHL2
Regular Season,Adam Church,2.0,3.0,0.0,3.0,0.0,0.0,['LW'],ARN,6848,299439,2018-2019,https://www.eliteprospects.com/player/299439/adam-church,adam-church,1.5,0.0,1.5,0.504,0.0,0.193,CCHL2
Regular Season,Brady Fleming,21.0,1.0,2.0,3.0,4.0,0.0,['RW'],ARN,6848,645289,2018-2019,https://www.eliteprospects.com/player/645289/brady-fleming,brady-fleming,0.048,0.095,0.143,0.016,0.02,0.018,CCHL2
Regular Season,Andrew Hudson,11.0,0.0,3.0,3.0,33.0,0.0,['C'],ARN,6848,483358,2018-2019,https://www.eliteprospects.com/player/483358/andrew-hudson,andrew-hudson,0.0,0.273,0.273,0.0,0.057,0.035,CCHL2
Regular Season,Stefan Schilkie,4.0,1.0,1.0,2.0,0.0,0.0,['C'],ARN,6848,667435,2018-2019,https://www.eliteprospects.com/player/667435/stefan-schilkie,stefan-schilkie,0.25,0.25,0.5,0.084,0.052,0.064,CCHL2
Regular Season,Jacob Henderson,17.0,0.0,2.0,2.0,16.0,0.0,['D'],ARN,6848,339168,2018-2019,https://www.eliteprospects.com/player/339168/jacob-henderson,jacob-henderson,0.0,0.118,0.118,0.0,0.025,0.015,CCHL2
Regular Season,Robert Middleton,17.0,0.0,2.0,2.0,37.0,0.0,['D'],ARN,6848,441949,2018-2019,https://www.eliteprospects.com/player/441949/robert-middleton,robert-middleton,0.0,0.118,0.118,0.0,0.025,0.015,CCHL2
Regular Season,Jake Rampton,3.0,1.0,0.0,1.0,0.0,0.0,['F'],ARN,6848,509275,2018-2019,https://www.eliteprospects.com/player/509275/jake-rampton,jake-rampton,0.333,0.0,0.333,0.112,0.0,0.043,CCHL2
Regular Season,Hunter Halliday,7.0,1.0,0.0,1.0,6.0,0.0,['F'],ARN,6848,509560,2018-2019,https://www.eliteprospects.com/player/509560/hunter-halliday,hunter-halliday,0.143,0.0,0.143,0.048,0.0,0.018,CCHL2
Regular Season,Jackson McElheran,4.0,0.0,1.0,1.0,0.0,0.0,['D'],ARN,6848,342196,2018-2019,https://www.eliteprospects.com/player/342196/jackson-mcelheran,jackson-mcelheran,0.0,0.25,0.25,0.0,0.052,0.032,CCHL2
Regular Season,Cohen Dunn,2.0,0.0,0.0,0.0,0.0,0.0,['F'],ARN,6848,413701,2018-2019,https://www.eliteprospects.com/player/413701/cohen-dunn,cohen-dunn,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Zachary Awada,4.0,0.0,0.0,0.0,2.0,0.0,['F'],ARN,6848,336770,2018-2019,https://www.eliteprospects.com/player/336770/zachary-awada,zachary-awada,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Enrick Heran,5.0,0.0,0.0,0.0,0.0,0.0,['D'],ARN,6848,509171,2018-2019,https://www.eliteprospects.com/player/509171/enrick-heran,enrick-heran,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Tommy Catterill,10.0,0.0,0.0,0.0,0.0,0.0,['F'],ARN,6848,575878,2018-2019,https://www.eliteprospects.com/player/575878/tommy-catterill,tommy-catterill,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Andrew McKenney,41.0,16.0,20.0,36.0,54.0,0.0,['F'],ATH,3518,302077,2018-2019,https://www.eliteprospects.com/player/302077/andrew-mckenney,andrew-mckenney,0.39,0.488,0.878,0.147,0.129,0.137,CCHL2
Regular Season,Jacob Servage,42.0,16.0,20.0,36.0,66.0,0.0,['F'],ATH,3518,355192,2018-2019,https://www.eliteprospects.com/player/355192/jacob-servage,jacob-servage,0.381,0.476,0.857,0.144,0.126,0.134,CCHL2
Regular Season,Owen Webster,41.0,12.0,21.0,33.0,6.0,0.0,['F'],ATH,3518,336809,2018-2019,https://www.eliteprospects.com/player/336809/owen-webster,owen-webster,0.293,0.512,0.805,0.11,0.136,0.125,CCHL2
Regular Season,Matthew Berry,43.0,20.0,12.0,32.0,28.0,0.0,['F'],ATH,3518,355143,2018-2019,https://www.eliteprospects.com/player/355143/matthew-berry,matthew-berry,0.465,0.279,0.744,0.175,0.074,0.116,CCHL2
Regular Season,Cooper Kingston,41.0,10.0,12.0,22.0,65.0,0.0,['F'],ATH,3518,302082,2018-2019,https://www.eliteprospects.com/player/302082/cooper-kingston,cooper-kingston,0.244,0.293,0.537,0.092,0.078,0.084,CCHL2
Regular Season,Max Birnie,29.0,11.0,5.0,16.0,44.0,0.0,['RW'],ATH,3518,336821,2018-2019,https://www.eliteprospects.com/player/336821/max-birnie,max-birnie,0.379,0.172,0.552,0.143,0.046,0.086,CCHL2
Regular Season,Tyler Stockman,41.0,7.0,8.0,15.0,78.0,0.0,['F'],ATH,3518,516900,2018-2019,https://www.eliteprospects.com/player/516900/tyler-stockman,tyler-stockman,0.171,0.195,0.366,0.064,0.052,0.057,CCHL2
Regular Season,Gage Goerger,40.0,4.0,9.0,13.0,32.0,0.0,['D'],ATH,3518,469904,2018-2019,https://www.eliteprospects.com/player/469904/gage-goerger,gage-goerger,0.1,0.225,0.325,0.038,0.06,0.051,CCHL2
Regular Season,Eric Hulford,19.0,2.0,9.0,11.0,6.0,0.0,['C'],ATH,3518,400423,2018-2019,https://www.eliteprospects.com/player/400423/eric-hulford,eric-hulford,0.105,0.474,0.579,0.04,0.126,0.09,CCHL2
Regular Season,Aidan Bailey,40.0,2.0,8.0,10.0,51.0,0.0,['D'],ATH,3518,336814,2018-2019,https://www.eliteprospects.com/player/336814/aidan-bailey,aidan-bailey,0.05,0.2,0.25,0.019,0.053,0.039,CCHL2
Regular Season,Eddie Olmstead,43.0,1.0,9.0,10.0,35.0,0.0,['D'],ATH,3518,410941,2018-2019,https://www.eliteprospects.com/player/410941/eddie-olmstead,eddie-olmstead,0.023,0.209,0.233,0.009,0.056,0.036,CCHL2
Regular Season,Andrew McAtamney,29.0,4.0,4.0,8.0,34.0,0.0,['LW'],ATH,3518,559750,2018-2019,https://www.eliteprospects.com/player/559750/andrew-mcatamney,andrew-mcatamney,0.138,0.138,0.276,0.052,0.037,0.043,CCHL2
Regular Season,Riley Youngs,34.0,3.0,5.0,8.0,28.0,0.0,['F'],ATH,3518,521520,2018-2019,https://www.eliteprospects.com/player/521520/riley-youngs,riley-youngs,0.088,0.147,0.235,0.033,0.039,0.037,CCHL2
Regular Season,Curran Gilmour,37.0,1.0,7.0,8.0,75.0,0.0,['D'],ATH,3518,509126,2018-2019,https://www.eliteprospects.com/player/509126/curran-gilmour,curran-gilmour,0.027,0.189,0.216,0.01,0.05,0.034,CCHL2
Regular Season,Jesse McCoy,42.0,2.0,3.0,5.0,64.0,0.0,['F'],ATH,3518,509129,2018-2019,https://www.eliteprospects.com/player/509129/jesse-mccoy,jesse-mccoy,0.048,0.071,0.119,0.018,0.019,0.019,CCHL2
Regular Season,Brock McNaughton,43.0,2.0,2.0,4.0,6.0,0.0,['F'],ATH,3518,656868,2018-2019,https://www.eliteprospects.com/player/656868/brock-mcnaughton,brock-mcnaughton,0.047,0.047,0.093,0.018,0.012,0.014,CCHL2
Regular Season,Mitchell Hudson,36.0,1.0,2.0,3.0,18.0,0.0,['D'],ATH,3518,496549,2018-2019,https://www.eliteprospects.com/player/496549/mitchell-hudson,mitchell-hudson,0.028,0.056,0.083,0.01,0.015,0.013,CCHL2
Regular Season,Connor Sels,22.0,0.0,2.0,2.0,21.0,0.0,['F'],ATH,3518,336823,2018-2019,https://www.eliteprospects.com/player/336823/connor-sels,connor-sels,0.0,0.091,0.091,0.0,0.024,0.014,CCHL2
Regular Season,Joshua Dawson,5.0,0.0,1.0,1.0,2.0,0.0,['D'],ATH,3518,336817,2018-2019,https://www.eliteprospects.com/player/336817/joshua-dawson,joshua-dawson,0.0,0.2,0.2,0.0,0.053,0.031,CCHL2
Regular Season,Eric Gough,11.0,0.0,1.0,1.0,2.0,0.0,['F'],ATH,3518,336811,2018-2019,https://www.eliteprospects.com/player/336811/eric-gough,eric-gough,0.0,0.091,0.091,0.0,0.024,0.014,CCHL2
Regular Season,Thomas Young,34.0,0.0,1.0,1.0,2.0,0.0,['D'],ATH,3518,336820,2018-2019,https://www.eliteprospects.com/player/336820/thomas-young,thomas-young,0.0,0.029,0.029,0.0,0.008,0.005,CCHL2
Regular Season,Ethan Percy,39.0,0.0,1.0,1.0,59.0,0.0,['D'],ATH,3518,299563,2018-2019,https://www.eliteprospects.com/player/299563/ethan-percy,ethan-percy,0.0,0.026,0.026,0.0,0.007,0.004,CCHL2
Regular Season,Matthew Hudson,1.0,0.0,0.0,0.0,2.0,0.0,['F'],ATH,3518,509130,2018-2019,https://www.eliteprospects.com/player/509130/matthew-hudson,matthew-hudson,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
Regular Season,Paul Fine-Lease,39.0,19.0,27.0,46.0,32.0,0.0,['F'],BRO,5683,548041,2018-2019,https://www.eliteprospects.com/player/548041/paul-fine-lease,paul-fine-lease,0.487,0.692,1.179,0.137,0.124,0.129,CCHL2
Regular Season,Tyler Toomey,44.0,19.0,25.0,44.0,12.0,0.0,['C'],BRO,5683,424409,2018-2019,https://www.eliteprospects.com/player/424409/tyler-toomey,tyler-toomey,0.432,0.568,1.0,0.122,0.102,0.11,CCHL2
Regular Season,Ryan Hunter,44.0,19.0,23.0,42.0,26.0,0.0,['F'],BRO,5683,594651,2018-2019,https://www.eliteprospects.com/player/594651/ryan-hunter,ryan-hunter,0.432,0.523,0.955,0.122,0.094,0.105,CCHL2
Regular Season,Ryan Glazer,37.0,21.0,18.0,39.0,80.0,0.0,"['LW', 'RW']",BRO,5683,656864,2018-2019,https://www.eliteprospects.com/player/656864/ryan-glazer,ryan-glazer,0.568,0.486,1.054,0.16,0.087,0.116,CCHL2
Regular Season,Logan Gallagher,38.0,15.0,18.0,33.0,116.0,0.0,['C'],BRO,5683,502861,2018-2019,https://www.eliteprospects.com/player/502861/logan-gallagher,logan-gallagher,0.395,0.474,0.868,0.111,0.085,0.095,CCHL2
Regular Season,Jared Elliott,41.0,1.0,22.0,23.0,28.0,0.0,['D'],BRO,5683,317519,2018-2019,https://www.eliteprospects.com/player/317519/jared-elliott,jared-elliott,0.024,0.537,0.561,0.007,0.096,0.062,CCHL2
Regular Season,Matthieu Wuth,37.0,3.0,16.0,19.0,26.0,0.0,['D'],BRO,5683,439337,2018-2019,https://www.eliteprospects.com/player/439337/matthieu-wuth,matthieu-wuth,0.081,0.432,0.514,0.023,0.078,0.056,CCHL2
Regular Season,Gabe Barrow,19.0,8.0,8.0,16.0,54.0,0.0,['F'],BRO,5683,393221,2018-2019,https://www.eliteprospects.com/player/393221/gabe-barrow,gabe-barrow,0.421,0.421,0.842,0.119,0.076,0.092,CCHL2
Regular Season,Bryar Dittmer,30.0,3.0,12.0,15.0,41.0,0.0,['D'],BRO,5683,418502,2018-2019,https://www.eliteprospects.com/player/418502/bryar-dittmer,bryar-dittmer,0.1,0.4,0.5,0.028,0.072,0.055,CCHL2
Regular Season,Dakota Seaman,25.0,6.0,7.0,13.0,84.0,0.0,['RW'],BRO,5683,496536,2018-2019,https://www.eliteprospects.com/player/496536/dakota-seaman,dakota-seaman,0.24,0.28,0.52,0.068,0.05,0.057,CCHL2
