season_stage,player,gp,gaa,svp,team,teamid,playerid,year,url,shortname,league
EOJHL,Matthew Weatherdon,7,4.22,0.818,OTT,7155,737783,2012-2013,https://www.eliteprospects.com/player/737783/matthew-weatherdon,matthew-weatherdon,CCHL2
EOJHL,Brendan Chilton,2,8.19,0.7,OTT,7155,125021,2012-2013,https://www.eliteprospects.com/player/125021/brendan-chilton,brendan-chilton,CCHL2
EOJHL,Benoit Larocque,17,4.21,0.87,OTT,6850,732345,2012-2013,https://www.eliteprospects.com/player/732345/benoit-larocque,benoit-larocque,CCHL2
EOJHL,JJ Pristanski,20,3.87,0.863,OTT,6850,737800,2012-2013,https://www.eliteprospects.com/player/737800/jj-pristanski,jj-pristanski,CCHL2
EOJHL,Devin Tappenden,10,3.24,0.845,OTT,6850,264735,2012-2013,https://www.eliteprospects.com/player/264735/devin-tappenden,devin-tappenden,CCHL2
EOJHL,Jason Shaw,20,3.78,0.9059999999999999,PER,6846,737805,2012-2013,https://www.eliteprospects.com/player/737805/jason-shaw,jason-shaw,CCHL2
EOJHL,Jeremy Wright,26,4.19,0.894,PER,6846,639449,2012-2013,https://www.eliteprospects.com/player/639449/jeremy-wright,jeremy-wright,CCHL2
EOJHL,Matt Schroeder,6,3.18,0.909,REN,6434,737818,2012-2013,https://www.eliteprospects.com/player/737818/matt-schroeder,matt-schroeder,CCHL2
EOJHL,Matt Gagne,25,3.25,0.909,REN,6434,150129,2012-2013,https://www.eliteprospects.com/player/150129/matt-gagne,matt-gagne,CCHL2
EOJHL,Nick Hodgins,14,4.69,0.86,REN,6434,158037,2012-2013,https://www.eliteprospects.com/player/158037/nick-hodgins,nick-hodgins,CCHL2
EOJHL,Trevor McGee,3,3.35,0.912,SHA,6344,75351,2012-2013,https://www.eliteprospects.com/player/75351/trevor-mcgee,trevor-mcgee,CCHL2
EOJHL,Nicholas Desrochers,14,4.72,0.8759999999999999,SHA,6344,128925,2012-2013,https://www.eliteprospects.com/player/128925/nicholas-desrochers,nicholas-desrochers,CCHL2
EOJHL,Danick Boisvert,24,4.24,0.862,SHA,6344,127163,2012-2013,https://www.eliteprospects.com/player/127163/danick-boisvert,danick-boisvert,CCHL2
EOJHL,Jonathan Loyer,2,5.5,0.82,SHA,6344,426789,2012-2013,https://www.eliteprospects.com/player/426789/jonathan-loyer,jonathan-loyer,CCHL2
EOJHL,Kristian Leger,6,4.05,0.88,SOU,24543,303872,2012-2013,https://www.eliteprospects.com/player/303872/kristian-leger,kristian-leger,CCHL2
EOJHL,Karsten Pankhurst,27,4.03,0.887,STI,6849,56320,2012-2013,https://www.eliteprospects.com/player/56320/karsten-pankhurst,karsten-pankhurst,CCHL2
EOJHL,Arun Kumar,17,3.87,0.868,STI,6849,156516,2012-2013,https://www.eliteprospects.com/player/156516/arun-kumar,arun-kumar,CCHL2
EOJHL,Spencer Emery,13,3.16,0.92,WES,9701,804245,2012-2013,https://www.eliteprospects.com/player/804245/spencer-emery,spencer-emery,CCHL2
EOJHL,Richard Barr,28,3.71,0.897,WES,9701,78183,2012-2013,https://www.eliteprospects.com/player/78183/richard-barr,richard-barr,CCHL2
EOJHL,Mickael Dion,10,3.49,0.899,WIN,5867,317102,2012-2013,https://www.eliteprospects.com/player/317102/mickael-dion,mickael-dion,CCHL2
EOJHL,Alex Monk-Cray,20,3.97,0.884,WIN,5867,134353,2012-2013,https://www.eliteprospects.com/player/134353/alex-monk-cray,alex-monk-cray,CCHL2
EOJHL,Mathieu Kingston,0,0.0,0.0,WIN,5867,127106,2012-2013,https://www.eliteprospects.com/player/127106/mathieu-kingston,mathieu-kingston,CCHL2
EOJHL,Cam Turcotte,25,3.26,0.9129999999999999,AKW,5684,231176,2013-2014,https://www.eliteprospects.com/player/231176/cam-turcotte,cam-turcotte,CCHL2
EOJHL,Cory Garrow,19,3.54,0.904,AKW,5684,292332,2013-2014,https://www.eliteprospects.com/player/292332/cory-garrow,cory-garrow,CCHL2
EOJHL,Brett Ayers,30,3.98,0.9,ALE,6623,97764,2013-2014,https://www.eliteprospects.com/player/97764/brett-ayers,brett-ayers,CCHL2
EOJHL,Maxime Beauregard,14,5.44,0.855,ALE,6623,164721,2013-2014,https://www.eliteprospects.com/player/164721/maxime-beauregard,maxime-beauregard,CCHL2
EOJHL,Pat Nadeau,3,6.06,0.851,ALE,6623,792445,2013-2014,https://www.eliteprospects.com/player/792445/pat-nadeau,pat-nadeau,CCHL2
EOJHL,Dominic Plaschy,8,2.89,0.905,ALM,6289,77992,2013-2014,https://www.eliteprospects.com/player/77992/dominic-plaschy,dominic-plaschy,CCHL2
EOJHL,Alexandre Daley,25,3.76,0.885,ALM,6289,106159,2013-2014,https://www.eliteprospects.com/player/106159/alexandre-daley,alexandre-daley,CCHL2
EOJHL,Richard Barr,13,4.29,0.882,ALM,6289,78183,2013-2014,https://www.eliteprospects.com/player/78183/richard-barr,richard-barr,CCHL2
EOJHL,Trevor Saloman,1,7.38,0.846,ALM,6289,634377,2013-2014,https://www.eliteprospects.com/player/634377/trevor-saloman,trevor-saloman,CCHL2
EOJHL,Arun Kumar,2,5.02,0.841,ALM,6289,156516,2013-2014,https://www.eliteprospects.com/player/156516/arun-kumar,arun-kumar,CCHL2
EOJHL,Erik Miksik,39,3.54,0.905,ARN,6848,253148,2013-2014,https://www.eliteprospects.com/player/253148/erik-miksik,erik-miksik,CCHL2
EOJHL,Brett Hahn,5,5.65,0.852,ARN,6848,367123,2013-2014,https://www.eliteprospects.com/player/367123/brett-hahn,brett-hahn,CCHL2
EOJHL,Brandon Billie,30,3.07,0.904,ATH,3518,317822,2013-2014,https://www.eliteprospects.com/player/317822/brandon-billie,brandon-billie,CCHL2
EOJHL,Josh Powers,11,3.68,0.898,ATH,3518,206885,2013-2014,https://www.eliteprospects.com/player/206885/josh-powers,josh-powers,CCHL2
EOJHL,Brad Smith,8,4.39,0.873,ATH,3518,208700,2013-2014,https://www.eliteprospects.com/player/208700/brad-smith,brad-smith,CCHL2
EOJHL,Jeremy Wright,3,5.88,0.812,ATH,3518,639449,2013-2014,https://www.eliteprospects.com/player/639449/jeremy-wright,jeremy-wright,CCHL2
EOJHL,Nathan Peters,33,3.34,0.9009999999999999,BRO,5683,127500,2013-2014,https://www.eliteprospects.com/player/127500/nathan-peters,nathan-peters,CCHL2
EOJHL,Mack Frere,15,4.42,0.875,BRO,5683,286241,2013-2014,https://www.eliteprospects.com/player/286241/mack-frere,mack-frere,CCHL2
EOJHL,Gianmarco De Meis,11,2.19,0.929,CAS,6354,78271,2013-2014,https://www.eliteprospects.com/player/78271/gianmarco-de-meis,gianmarco-de-meis,CCHL2
EOJHL,Philippe Quesnel,10,2.34,0.929,CAS,6354,101951,2013-2014,https://www.eliteprospects.com/player/101951/philippe-quesnel,philippe-quesnel,CCHL2
EOJHL,Jean-Philippe Brais,21,2.28,0.927,CAS,6354,151777,2013-2014,https://www.eliteprospects.com/player/151777/jean-philippe-brais,jean-philippe-brais,CCHL2
Don Johnson Cup,Jean-Philippe Brais,4,1.7,0.94,CAS,6354,151777,2013-2014,https://www.eliteprospects.com/player/151777/jean-philippe-brais,jean-philippe-brais,CCHL2
Don Johnson Cup,Gianmarco De Meis,2,1.5,0.925,CAS,6354,78271,2013-2014,https://www.eliteprospects.com/player/78271/gianmarco-de-meis,gianmarco-de-meis,CCHL2
EOJHL,Ryan Cooper,23,3.33,0.91,CHA,6851,218068,2013-2014,https://www.eliteprospects.com/player/218068/ryan-cooper,ryan-cooper,CCHL2
EOJHL,Alex Boileau,18,4.18,0.878,CHA,6851,743940,2013-2014,https://www.eliteprospects.com/player/743940/alex-boileau,alex-boileau,CCHL2
EOJHL,Philippe Quesnel,10,2.96,0.919,CLA,24541,101951,2013-2014,https://www.eliteprospects.com/player/101951/philippe-quesnel,philippe-quesnel,CCHL2
EOJHL,Ryan McLaughlin,23,3.21,0.915,CLA,24541,117939,2013-2014,https://www.eliteprospects.com/player/117939/ryan-mclaughlin,ryan-mclaughlin,CCHL2
EOJHL,Gianmarco De Meis,10,3.79,0.9009999999999999,CLA,24541,78271,2013-2014,https://www.eliteprospects.com/player/78271/gianmarco-de-meis,gianmarco-de-meis,CCHL2
EOJHL,Samuel Tanguay,21,2.3,0.9279999999999999,GAN,6240,151763,2013-2014,https://www.eliteprospects.com/player/151763/samuel-tanguay,samuel-tanguay,CCHL2
EOJHL,Karsten Pankhurst,9,3.3,0.9059999999999999,GAN,6240,56320,2013-2014,https://www.eliteprospects.com/player/56320/karsten-pankhurst,karsten-pankhurst,CCHL2
EOJHL,Ryan Kaszuba,19,3.29,0.905,GAN,6240,241166,2013-2014,https://www.eliteprospects.com/player/241166/ryan-kaszuba,ryan-kaszuba,CCHL2
EOJHL,Cole Mahoney,0,0.0,0.0,GAN,6240,208645,2013-2014,https://www.eliteprospects.com/player/208645/cole-mahoney,cole-mahoney,CCHL2
EOJHL,Jean-Philippe Giroux,27,3.61,0.889,GAT,10381,128872,2013-2014,https://www.eliteprospects.com/player/128872/jean-philippe-giroux,jean-philippe-giroux,CCHL2
EOJHL,Justin Malette-Trottier,16,3.86,0.889,GAT,10381,365885,2013-2014,https://www.eliteprospects.com/player/365885/justin-malette-trottier,justin-malette-trottier,CCHL2
EOJHL,Nicholas Maheux,2,6.0,0.818,GAT,10381,369032,2013-2014,https://www.eliteprospects.com/player/369032/nicholas-maheux,nicholas-maheux,CCHL2
EOJHL,Connor Hicks,26,3.63,0.903,MET,6310,245164,2013-2014,https://www.eliteprospects.com/player/245164/connor-hicks,connor-hicks,CCHL2
EOJHL,Dylan BrindAmour,18,3.36,0.894,MET,6310,78075,2013-2014,https://www.eliteprospects.com/player/78075/dylan-brindamour,dylan-brindamour,CCHL2
EOJHL,Brett Ayers,2,4.8,0.8440000000000001,MET,6310,97764,2013-2014,https://www.eliteprospects.com/player/97764/brett-ayers,brett-ayers,CCHL2
EOJHL,Jordan Vachon,3,5.77,0.8290000000000001,MET,6310,207918,2013-2014,https://www.eliteprospects.com/player/207918/jordan-vachon,jordan-vachon,CCHL2
EOJHL,John Gilmer,23,4.98,0.872,MOR,9176,206894,2013-2014,https://www.eliteprospects.com/player/206894/john-gilmer,john-gilmer,CCHL2
EOJHL,Brendan Chilton,21,5.35,0.865,MOR,9176,125021,2013-2014,https://www.eliteprospects.com/player/125021/brendan-chilton,brendan-chilton,CCHL2
EOJHL,Keiran Weir,0,0.0,0.0,MOR,9176,369202,2013-2014,https://www.eliteprospects.com/player/369202/keiran-weir,keiran-weir,CCHL2
EOJHL,Anthony Salahor,2,2.5,0.92,OTT,7155,262546,2013-2014,https://www.eliteprospects.com/player/262546/anthony-salahor,anthony-salahor,CCHL2
EOJHL,Dominic Plaschy,17,2.93,0.919,OTT,7155,77992,2013-2014,https://www.eliteprospects.com/player/77992/dominic-plaschy,dominic-plaschy,CCHL2
EOJHL,Matt Couvrette,8,2.75,0.9059999999999999,OTT,7155,78209,2013-2014,https://www.eliteprospects.com/player/78209/matt-couvrette,matt-couvrette,CCHL2
EOJHL,Drew Reinhardt,15,3.12,0.9059999999999999,OTT,7155,126758,2013-2014,https://www.eliteprospects.com/player/126758/drew-reinhardt,drew-reinhardt,CCHL2
EOJHL,Justin Villeneuve,4,4.42,0.8590000000000001,OTT,7155,271059,2013-2014,https://www.eliteprospects.com/player/271059/justin-villeneuve,justin-villeneuve,CCHL2
EOJHL,Erik Plumadore,20,3.22,0.899,OTT,6850,150122,2013-2014,https://www.eliteprospects.com/player/150122/erik-plumadore,erik-plumadore,CCHL2
EOJHL,JJ Pristanski,22,3.04,0.898,OTT,6850,737800,2013-2014,https://www.eliteprospects.com/player/737800/jj-pristanski,jj-pristanski,CCHL2
EOJHL,Michael Cullen,1,3.2,0.917,PER,6846,252861,2013-2014,https://www.eliteprospects.com/player/252861/michael-cullen,michael-cullen,CCHL2
EOJHL,Nick Hodgins,3,3.24,0.917,PER,6846,158037,2013-2014,https://www.eliteprospects.com/player/158037/nick-hodgins,nick-hodgins,CCHL2
EOJHL,Jeremy Wright,23,3.92,0.892,PER,6846,639449,2013-2014,https://www.eliteprospects.com/player/639449/jeremy-wright,jeremy-wright,CCHL2
EOJHL,Cam Lerner,10,3.39,0.8809999999999999,PER,6846,116939,2013-2014,https://www.eliteprospects.com/player/116939/cam-lerner,cam-lerner,CCHL2
EOJHL,Dallas Slack,21,3.1,0.905,PRE,24543,97724,2013-2014,https://www.eliteprospects.com/player/97724/dallas-slack,dallas-slack,CCHL2
EOJHL,Jarrett Pitt,22,3.8,0.8809999999999999,PRE,24543,97722,2013-2014,https://www.eliteprospects.com/player/97722/jarrett-pitt,jarrett-pitt,CCHL2
EOJHL,Devin Crary,6,4.52,0.8640000000000001,PRE,24543,804243,2013-2014,https://www.eliteprospects.com/player/804243/devin-crary,devin-crary,CCHL2
EOJHL,Dominic Rowe,3,6.22,0.845,PRE,24543,804244,2013-2014,https://www.eliteprospects.com/player/804244/dominic-rowe,dominic-rowe,CCHL2
EOJHL,Mitchell Knight,5,3.99,0.904,REN,6434,96458,2013-2014,https://www.eliteprospects.com/player/96458/mitchell-knight,mitchell-knight,CCHL2
EOJHL,Matt Schroeder,20,3.3,0.895,REN,6434,737818,2013-2014,https://www.eliteprospects.com/player/737818/matt-schroeder,matt-schroeder,CCHL2
EOJHL,Matt Gagne,8,3.22,0.889,REN,6434,150129,2013-2014,https://www.eliteprospects.com/player/150129/matt-gagne,matt-gagne,CCHL2
EOJHL,Brayden St-Germain,12,3.83,0.873,REN,6434,158029,2013-2014,https://www.eliteprospects.com/player/158029/brayden-st-germain,brayden-st-germain,CCHL2
EOJHL,Josh Horner,2,2.0,0.946,SHA,6344,305823,2013-2014,https://www.eliteprospects.com/player/305823/josh-horner,josh-horner,CCHL2
EOJHL,Danick Boisvert,21,4.09,0.88,SHA,6344,127163,2013-2014,https://www.eliteprospects.com/player/127163/danick-boisvert,danick-boisvert,CCHL2
EOJHL,Trevor McGee,16,3.82,0.879,SHA,6344,75351,2013-2014,https://www.eliteprospects.com/player/75351/trevor-mcgee,trevor-mcgee,CCHL2
EOJHL,Karsten Pankhurst,3,4.86,0.872,SHA,6344,56320,2013-2014,https://www.eliteprospects.com/player/56320/karsten-pankhurst,karsten-pankhurst,CCHL2
EOJHL,Brandon Abraham,1,3.99,0.8,SHA,6344,739255,2013-2014,https://www.eliteprospects.com/player/739255/brandon-abraham,brandon-abraham,CCHL2
EOJHL,Trevor Saloman,1,3.04,0.9209999999999999,STI,6849,634377,2013-2014,https://www.eliteprospects.com/player/634377/trevor-saloman,trevor-saloman,CCHL2
EOJHL,Quentin Abrams,9,2.82,0.917,STI,6849,120618,2013-2014,https://www.eliteprospects.com/player/120618/quentin-abrams,quentin-abrams,CCHL2
EOJHL,Zachary Mills,2,4.13,0.8959999999999999,STI,6849,331265,2013-2014,https://www.eliteprospects.com/player/331265/zachary-mills,zachary-mills,CCHL2
EOJHL,Patrick Kealey,27,3.6,0.892,STI,6849,254451,2013-2014,https://www.eliteprospects.com/player/254451/patrick-kealey,patrick-kealey,CCHL2
EOJHL,Jason Shaw,8,4.54,0.878,STI,6849,737805,2013-2014,https://www.eliteprospects.com/player/737805/jason-shaw,jason-shaw,CCHL2
EOJHL,Marcus Rice,1,0.0,1.0,WES,9701,804249,2013-2014,https://www.eliteprospects.com/player/804249/marcus-rice,marcus-rice,CCHL2
EOJHL,Nicholas Newport,20,2.95,0.924,WES,9701,206767,2013-2014,https://www.eliteprospects.com/player/206767/nicholas-newport,nicholas-newport,CCHL2
EOJHL,Spencer Emery,17,3.4,0.9109999999999999,WES,9701,804245,2013-2014,https://www.eliteprospects.com/player/804245/spencer-emery,spencer-emery,CCHL2
EOJHL,Richard Barr,11,4.22,0.894,WES,9701,78183,2013-2014,https://www.eliteprospects.com/player/78183/richard-barr,richard-barr,CCHL2
EOJHL,Jeremy Wright,9,3.71,0.903,WIN,5867,639449,2013-2014,https://www.eliteprospects.com/player/639449/jeremy-wright,jeremy-wright,CCHL2
EOJHL,Brandon Lowry,17,4.34,0.889,WIN,5867,333041,2013-2014,https://www.eliteprospects.com/player/333041/brandon-lowry,brandon-lowry,CCHL2
EOJHL,Nathan Bowness,18,4.32,0.871,WIN,5867,262495,2013-2014,https://www.eliteprospects.com/player/262495/nathan-bowness,nathan-bowness,CCHL2
EOJHL,Greg Carre,1,6.0,0.8,WIN,5867,369009,2013-2014,https://www.eliteprospects.com/player/369009/greg-carre,greg-carre,CCHL2
EOJHL,Cory Garrow,25,3.95,0.8909999999999999,AKW,5684,292332,2014-2015,https://www.eliteprospects.com/player/292332/cory-garrow,cory-garrow,CCHL2
EOJHL,Logan Gauthier,16,3.98,0.8909999999999999,AKW,5684,251742,2014-2015,https://www.eliteprospects.com/player/251742/logan-gauthier,logan-gauthier,CCHL2
EOJHL,Callum Cassidy-Matthews,6,4.41,0.895,ALE,6623,369036,2014-2015,https://www.eliteprospects.com/player/369036/callum-cassidy-matthews,callum-cassidy-matthews,CCHL2
EOJHL,Liam Lascelle,19,3.45,0.894,ALE,6623,207355,2014-2015,https://www.eliteprospects.com/player/207355/liam-lascelle,liam-lascelle,CCHL2
EOJHL,Nicholas Maheux,22,4.66,0.867,ALE,6623,369032,2014-2015,https://www.eliteprospects.com/player/369032/nicholas-maheux,nicholas-maheux,CCHL2
EOJHL,Cameron Scott,5,3.33,0.894,ALM,6289,354996,2014-2015,https://www.eliteprospects.com/player/354996/cameron-scott,cameron-scott,CCHL2
EOJHL,Matthew Dods,27,4.91,0.867,ALM,6289,251680,2014-2015,https://www.eliteprospects.com/player/251680/matthew-dods,matthew-dods,CCHL2
EOJHL,Alex Ebner,3,5.53,0.85,ALM,6289,367074,2014-2015,https://www.eliteprospects.com/player/367074/alex-ebner,alex-ebner,CCHL2
EOJHL,Jesse Schoeman,9,6.04,0.825,ALM,6289,238511,2014-2015,https://www.eliteprospects.com/player/238511/jesse-schoeman,jesse-schoeman,CCHL2
EOJHL,Phil Miller,1,9.49,0.81,ALM,6289,367068,2014-2015,https://www.eliteprospects.com/player/367068/phil-miller,phil-miller,CCHL2
EOJHL,Sterling Wright,1,9.02,0.706,ALM,6289,367062,2014-2015,https://www.eliteprospects.com/player/367062/sterling-wright,sterling-wright,CCHL2
EOJHL,Jonathan Goodman,1,12.0,0.6920000000000001,ALM,6289,367073,2014-2015,https://www.eliteprospects.com/player/367073/jonathan-goodman,jonathan-goodman,CCHL2
EOJHL,Dominic Plaschy,28,2.97,0.903,ARN,6848,77992,2014-2015,https://www.eliteprospects.com/player/77992/dominic-plaschy,dominic-plaschy,CCHL2
EOJHL,Matteo Scapillati,11,5.48,0.8540000000000001,ARN,6848,367124,2014-2015,https://www.eliteprospects.com/player/367124/matteo-scapillati,matteo-scapillati,CCHL2
EOJHL,Brett Hahn,1,7.0,0.825,ARN,6848,367123,2014-2015,https://www.eliteprospects.com/player/367123/brett-hahn,brett-hahn,CCHL2
EOJHL,Stephane Robitaille,0,0.0,0.0,ARN,6848,367128,2014-2015,https://www.eliteprospects.com/player/367128/stephane-robitaille,stephane-robitaille,CCHL2
EOJHL,Alex Desjardins,0,0.0,0.0,ARN,6848,252087,2014-2015,https://www.eliteprospects.com/player/252087/alex-desjardins,alex-desjardins,CCHL2
EOJHL,Alexandre Daley,33,2.74,0.915,ATH,3518,106159,2014-2015,https://www.eliteprospects.com/player/106159/alexandre-daley,alexandre-daley,CCHL2
EOJHL,Greg Carre,18,3.54,0.892,ATH,3518,369009,2014-2015,https://www.eliteprospects.com/player/369009/greg-carre,greg-carre,CCHL2
EOJHL,Kyle Herbison,1,2.4,0.9470000000000001,BRO,5683,299569,2014-2015,https://www.eliteprospects.com/player/299569/kyle-herbison,kyle-herbison,CCHL2
EOJHL,Chad Melbourne,18,2.69,0.9109999999999999,BRO,5683,369085,2014-2015,https://www.eliteprospects.com/player/369085/chad-melbourne,chad-melbourne,CCHL2
EOJHL,Nathan Peters,19,3.46,0.9009999999999999,BRO,5683,127500,2014-2015,https://www.eliteprospects.com/player/127500/nathan-peters,nathan-peters,CCHL2
EOJHL,Kenton Carmody,8,4.35,0.868,BRO,5683,369091,2014-2015,https://www.eliteprospects.com/player/369091/kenton-carmody,kenton-carmody,CCHL2
EOJHL,Drew Dubas,1,6.0,0.85,BRO,5683,369089,2014-2015,https://www.eliteprospects.com/player/369089/drew-dubas,drew-dubas,CCHL2
EOJHL,Matt Richards,1,25.47,0.7,BRO,5683,369084,2014-2015,https://www.eliteprospects.com/player/369084/matt-richards,matt-richards,CCHL2
EOJHL,Lee Spurgeon,0,0.0,0.0,BRO,5683,298141,2014-2015,https://www.eliteprospects.com/player/298141/lee-spurgeon,lee-spurgeon,CCHL2
EOJHL,Gianmarco De Meis,31,2.01,0.9229999999999999,CAS,6354,78271,2014-2015,https://www.eliteprospects.com/player/78271/gianmarco-de-meis,gianmarco-de-meis,CCHL2
EOJHL,Reilly Tondreau,11,4.25,0.861,CAS,6354,249515,2014-2015,https://www.eliteprospects.com/player/249515/reilly-tondreau,reilly-tondreau,CCHL2
EOJHL,Kevan Dumouchel,14,3.84,0.897,CHA,6851,206862,2014-2015,https://www.eliteprospects.com/player/206862/kevan-dumouchel,kevan-dumouchel,CCHL2
EOJHL,Ryan Cooper,28,4.39,0.8640000000000001,CHA,6851,218068,2014-2015,https://www.eliteprospects.com/player/218068/ryan-cooper,ryan-cooper,CCHL2
EOJHL,Aaron Cathcart-McKinnon,6,2.36,0.9279999999999999,CLA,24541,365924,2014-2015,https://www.eliteprospects.com/player/365924/aaron-cathcart-mckinnon,aaron-cathcart-mckinnon,CCHL2
EOJHL,Philippe Quesnel,33,3.29,0.899,CLA,24541,101951,2014-2015,https://www.eliteprospects.com/player/101951/philippe-quesnel,philippe-quesnel,CCHL2
EOJHL,Ryan McLaughlin,4,5.68,0.831,CLA,24541,117939,2014-2015,https://www.eliteprospects.com/player/117939/ryan-mclaughlin,ryan-mclaughlin,CCHL2
EOJHL,Troy Paquette,15,2.92,0.922,GAN,6240,208718,2014-2015,https://www.eliteprospects.com/player/208718/troy-paquette,troy-paquette,CCHL2
EOJHL,Nicolas Cosgrove,8,4.86,0.902,GAN,6240,242866,2014-2015,https://www.eliteprospects.com/player/242866/nicolas-cosgrove,nicolas-cosgrove,CCHL2
EOJHL,Quinn Cota,28,3.84,0.897,GAN,6240,253224,2014-2015,https://www.eliteprospects.com/player/253224/quinn-cota,quinn-cota,CCHL2
EOJHL,Jordan Tompkins,2,3.25,0.889,GAN,6240,369166,2014-2015,https://www.eliteprospects.com/player/369166/jordan-tompkins,jordan-tompkins,CCHL2
EOJHL,Louis-André Jalbert,17,3.78,0.885,GAT,10381,266544,2014-2015,https://www.eliteprospects.com/player/266544/louis-andre-jalbert,louis-andre-jalbert,CCHL2
EOJHL,Justin Malette-Trottier,25,4.0,0.867,GAT,10381,365885,2014-2015,https://www.eliteprospects.com/player/365885/justin-malette-trottier,justin-malette-trottier,CCHL2
EOJHL,Jean-Pascal Sabourin,20,3.77,0.904,MET,6310,245340,2014-2015,https://www.eliteprospects.com/player/245340/jean-pascal-sabourin,jean-pascal-sabourin,CCHL2
EOJHL,Anthony Salahor,21,3.67,0.899,MET,6310,262546,2014-2015,https://www.eliteprospects.com/player/262546/anthony-salahor,anthony-salahor,CCHL2
EOJHL,Keiran Weir,23,5.06,0.863,MOR,9176,369202,2014-2015,https://www.eliteprospects.com/player/369202/keiran-weir,keiran-weir,CCHL2
EOJHL,Brett Hahn,5,4.86,0.857,MOR,9176,367123,2014-2015,https://www.eliteprospects.com/player/367123/brett-hahn,brett-hahn,CCHL2
EOJHL,John Gilmer,18,5.55,0.845,MOR,9176,206894,2014-2015,https://www.eliteprospects.com/player/206894/john-gilmer,john-gilmer,CCHL2
EOJHL,Gabriel Mollot-Hill,21,3.34,0.903,OTT,7155,245223,2014-2015,https://www.eliteprospects.com/player/245223/gabriel-mollot-hill,gabriel-mollot-hill,CCHL2
EOJHL,Kenneth Nichol,22,3.54,0.889,OTT,7155,285916,2014-2015,https://www.eliteprospects.com/player/285916/kenneth-nichol,kenneth-nichol,CCHL2
EOJHL,Drew Reinhardt,2,6.44,0.83,OTT,7155,126758,2014-2015,https://www.eliteprospects.com/player/126758/drew-reinhardt,drew-reinhardt,CCHL2
EOJHL,Charles Jensen,32,3.32,0.8859999999999999,OTT,6850,207888,2014-2015,https://www.eliteprospects.com/player/207888/charles-jensen,charles-jensen,CCHL2
EOJHL,Kyle Copeland,17,4.62,0.862,OTT,6850,278704,2014-2015,https://www.eliteprospects.com/player/278704/kyle-copeland,kyle-copeland,CCHL2
EOJHL,Nick Marchant,1,0.0,1.0,PER,6846,367187,2014-2015,https://www.eliteprospects.com/player/367187/nick-marchant,nick-marchant,CCHL2
EOJHL,Dylan BrindAmour,19,4.31,0.879,PER,6846,78075,2014-2015,https://www.eliteprospects.com/player/78075/dylan-brindamour,dylan-brindamour,CCHL2
EOJHL,Justin Morell,6,4.31,0.8759999999999999,PER,6846,738934,2014-2015,https://www.eliteprospects.com/player/738934/justin-morell,justin-morell,CCHL2
EOJHL,Brett Ayers,16,5.06,0.87,PER,6846,97764,2014-2015,https://www.eliteprospects.com/player/97764/brett-ayers,brett-ayers,CCHL2
EOJHL,Phil Miller,4,6.4,0.8390000000000001,PER,6846,367068,2014-2015,https://www.eliteprospects.com/player/367068/phil-miller,phil-miller,CCHL2
EOJHL,Alex Desjardins,3,8.36,0.823,PER,6846,252087,2014-2015,https://www.eliteprospects.com/player/252087/alex-desjardins,alex-desjardins,CCHL2
EOJHL,Jarrett Pitt,29,2.27,0.92,PRE,24543,97722,2014-2015,https://www.eliteprospects.com/player/97722/jarrett-pitt,jarrett-pitt,CCHL2
EOJHL,Dallas Slack,15,2.35,0.9159999999999999,PRE,24543,97724,2014-2015,https://www.eliteprospects.com/player/97724/dallas-slack,dallas-slack,CCHL2
EOJHL,Dave James,1,7.02,0.774,PRE,24543,369250,2014-2015,https://www.eliteprospects.com/player/369250/dave-james,dave-james,CCHL2
EOJHL,Matt Gagne,30,3.51,0.89,REN,6434,150129,2014-2015,https://www.eliteprospects.com/player/150129/matt-gagne,matt-gagne,CCHL2
EOJHL,Dane Brumm,14,3.39,0.858,REN,6434,254450,2014-2015,https://www.eliteprospects.com/player/254450/dane-brumm,dane-brumm,CCHL2
EOJHL,Nicholas Desrochers,21,3.22,0.893,SHA,6344,128925,2014-2015,https://www.eliteprospects.com/player/128925/nicholas-desrochers,nicholas-desrochers,CCHL2
EOJHL,Danick Boisvert,20,3.63,0.883,SHA,6344,127163,2014-2015,https://www.eliteprospects.com/player/127163/danick-boisvert,danick-boisvert,CCHL2
EOJHL,Connor Ellis,18,2.98,0.912,STI,6849,367524,2014-2015,https://www.eliteprospects.com/player/367524/connor-ellis,connor-ellis,CCHL2
EOJHL,Matt Couvrette,24,3.33,0.9059999999999999,STI,6849,78209,2014-2015,https://www.eliteprospects.com/player/78209/matt-couvrette,matt-couvrette,CCHL2
EOJHL,Patrick Kealey,1,3.71,0.9059999999999999,STI,6849,254451,2014-2015,https://www.eliteprospects.com/player/254451/patrick-kealey,patrick-kealey,CCHL2
EOJHL,Alex Ebner,1,5.04,0.8079999999999999,STI,6849,367074,2014-2015,https://www.eliteprospects.com/player/367074/alex-ebner,alex-ebner,CCHL2
EOJHL,Michael Cullen,39,3.42,0.9079999999999999,WES,9701,252861,2014-2015,https://www.eliteprospects.com/player/252861/michael-cullen,michael-cullen,CCHL2
EOJHL,Nicholas Newport,3,5.88,0.841,WES,9701,206767,2014-2015,https://www.eliteprospects.com/player/206767/nicholas-newport,nicholas-newport,CCHL2
